!!!SBtab CalculationTime='609.9873'								
!!SBtab Document='e_coli_davidi_2016' TableName='Reaction' TableType='Reaction' SBtabVersion='1.0' Date='2019-06-11'								
!ID	!ReactionFormula	!Name	!NameForPlots	!Identifiers:kegg.reaction	!IsReversible	!Gene	!KineticLaw:Name	!KineticLaw:Formula
PTS_RPTSsy	D_Glucose + Phosphoenolpyruvate <=> Pyruvate + D_Glucose_6_phosphate	PTS_RPTSsy	pts	RPTSsy	True	PTS	Common saturable (CM)	u_R1 * ( kC_R1 * sqrt( kEQ_R1  * kM_R1_D_Glucose * kM_R1_Phosphoenolpyruvate / kM_R1_Pyruvate / kM_R1_D_Glucose_6_phosphate ) * ( D_Glucose / kM_R1_D_Glucose ) * ( Phosphoenolpyruvate / kM_R1_Phosphoenolpyruvate ) - kC_R1 / sqrt( kEQ_R1  * kM_R1_D_Glucose * kM_R1_Phosphoenolpyruvate / kM_R1_Pyruvate / kM_R1_D_Glucose_6_phosphate ) * ( Pyruvate / kM_R1_Pyruvate ) * ( D_Glucose_6_phosphate / kM_R1_D_Glucose_6_phosphate ) ) / ( ( 1 + D_Glucose / kM_R1_D_Glucose ) * ( 1 + Phosphoenolpyruvate / kM_R1_Phosphoenolpyruvate ) + ( 1 + Pyruvate / kM_R1_Pyruvate ) * ( 1 + D_Glucose_6_phosphate / kM_R1_D_Glucose_6_phosphate ) - 1 )
product catalytic rate constant	TAL_R08575		178.11614	1/s	R08575			
product catalytic rate constant	TXT_R01067		183.21769	1/s	R01067			
product catalytic rate constant	FBP_R00762		48.461027	1/s	R00762			
product catalytic rate constant	CSN_R00351		5.4132336	1/s	R00351			
product catalytic rate constant	ACN_R01325		203.80769	1/s	R01325			
product catalytic rate constant	ACN_R01900		30.323589	1/s	R01900			
product catalytic rate constant	ICD_R00709		65.115246	1/s	R00709			
product catalytic rate constant	KGD_R08549		201.70125	1/s	R08549			
product catalytic rate constant	SCS_R00405		35.279274	1/s	R00405			
product catalytic rate constant	SDH_R02164		182.9012	1/s	R02164			
product catalytic rate constant	FUM_R01082		58.895594	1/s	R01082			
product catalytic rate constant	MDH_R00342		351.38905	1/s	R00342			
product catalytic rate constant	PPC_R00345		54.972318	1/s	R00345			
protein molecular mass	PTS_RPTSsy		255848	Da	RPTSsy			
protein molecular mass	PGI_R02740		61530	Da	R02740			
protein molecular mass	PFK_R04779		139360	Da	R04779			
protein molecular mass	ALD_R01070		39147	Da	R01070			
protein molecular mass	TIM_R01015		53940	Da	R01015			
protein molecular mass	GAP_R01061		35530	Da	R01061			
protein molecular mass	PGK_R01512		41120	Da	R01512			
protein molecular mass	PGM_R01518		28556	Da	R01518			
protein molecular mass	PGH_R00658		45650	Da	R00658			
protein molecular mass	PYK_R00200		50000	Da	R00200			
protein molecular mass	PDH_R00209		282880	Da	R00209			
protein molecular mass	ZWF_R00835		55700	Da	R00835			
protein molecular mass	GLH_R02035		36310	Da	R02035			
protein molecular mass	PGD_R01528		102960	Da	R01528			
protein molecular mass	RPI_R01056		19466	Da	R01056			
protein molecular mass	RPE_R01529		24554	Da	R01529			
protein molecular mass	TXT_R01641		73043	Da	R01641			
protein molecular mass	TAL_R08575		35219	Da	R08575			
protein molecular mass	TXT_R01067		73043	Da	R01067			
protein molecular mass	FBP_R00762		36834	Da	R00762			
protein molecular mass	CSN_R00351		96020	Da	R00351			
protein molecular mass	ACN_R01325		95588	Da	R01325			
protein molecular mass	ACN_R01900		95588	Da	R01900			
protein molecular mass	ICD_R00709		45760	Da	R00709			
protein molecular mass	KGD_R08549		1209180	Da	R08549			
protein molecular mass	SCS_R00405		71170	Da	R00405			
protein molecular mass	SDH_R02164		792299	Da	R02164			
protein molecular mass	FUM_R01082		60000	Da	R01082			
protein molecular mass	MDH_R00342		32337	Da	R00342			
protein molecular mass	PPC_R00345		198120	Da	R00345			
molecular mass		_S__Malate	134	Da		C00149		
molecular mass		Acetyl_CoA	810	Da		C00024		
molecular mass		Fumarate	116	Da		C00122		
molecular mass		cis_Aconitate	174	Da		C00417		
molecular mass		_6_Phospho_D_gluconate	276	Da		C00345		
molecular mass		Orthophosphate	98	Da		C00009		
molecular mass		Pyruvate	88	Da		C00022		
molecular mass		NADPplus	744	Da		C00006		
molecular mass		NADPH	745	Da		C00005		
molecular mass		NADH	665	Da		C00004		
molecular mass		NADplus	664	Da		C00003		
molecular mass		ATP	507	Da		C00002		
molecular mass		H2O	NaN	Da		C00001		
molecular mass		_2_Oxoglutarate	146	Da		C00026		
molecular mass		Oxaloacetate	132	Da		C00036		
molecular mass		Ubiquinone	318	Da		C00399		
molecular mass		D_Erythrose_4_phosphate	200	Da		C00279		
molecular mass		Ubiquinol	320	Da		C00390		
molecular mass		ADP	427	Da		C00008		
molecular mass		Isocitrate	192	Da		C00311		
molecular mass		D_Ribulose_5_phosphate	230	Da		C00199		
molecular mass		D_Xylulose_5_phosphate	230	Da		C00231		
molecular mass		D_Glucose_6_phosphate	260	Da		C00092		
molecular mass		_3_Phospho_D_glyceroyl_phosphate	266	Da		C00236		
molecular mass		CoA	768	Da		C00010		
molecular mass		CO2	44	Da		C00011		
molecular mass		D_Ribose_5_phosphate	230	Da		C00117		
molecular mass		Glycerone_phosphate	170	Da		C00111		
molecular mass		D_Glucose	180	Da		C00031		
molecular mass		D_Fructose_1_6_bisphosphate	340	Da		C00354		
molecular mass		D_Glyceraldehyde_3_phosphate	170	Da		C00118		
molecular mass		Phosphoenolpyruvate	168	Da		C00074		
molecular mass		Citrate	192	Da		C00158		
molecular mass		Succinyl_CoA	868	Da		C00091		
molecular mass		_3_Phospho_D_glycerate	186	Da		C00197		
molecular mass		D_Glucono_1_5_lactone_6_phosphate	258	Da		C01236		
molecular mass		D_Fructose_6_phosphate	260	Da		C00085		
molecular mass		_2_Phospho_D_glycerate	186	Da		C00631		
molecular mass		Succinate	118	Da		C00042		
molecular mass		Sedoheptulose_7_phosphate	290	Da		C05382		
