!!SBtab TableID='ParameterData' TableType='Quantity'										
!QuantityType	!Compound	!Reaction	!Unit	!Median	!Mean	!Std	!Lower	!Upper	!Compound:Identifiers:kegg.compound	!Reaction:Identifiers:kegg.reaction
Michaelis constant	M_skm5p_c	R_SHKK	mM	NaN	NaN	NaN	1e-06	1000	C03175	R02412
Michaelis constant	M_skm5p_c	R_PSCVTi	mM	0.109	0.11082678	0.020375199	1e-06	1000	C03175	R03460
Michaelis constant	M_skm_c	R_SHKK	mM	3.762	3.8250491	0.70322475	1e-06	1000	C00493	R02412
Michaelis constant	M_skm_c	R_SHK3D	mM	2.5230167	2.5653011	0.47162354	1e-06	1000	C00493	R02413
Michaelis constant	M_so3_c	R_PAPSR	mM	NaN	NaN	NaN	1e-06	1000	C11481	
Michaelis constant	M_so3_c	R_SULR	mM	NaN	NaN	NaN	1e-06	1000	C11481	
Michaelis constant	M_so4_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00059	
Michaelis constant	M_so4_c	R_SO4ti	mM	NaN	NaN	NaN	1e-06	1000	C00059	
Michaelis constant	M_so4_c	R_SADT	mM	0.15070333	0.15322904	0.028170737	1e-06	1000	C00059	R00529
Michaelis constant	M_so4_e	R_SO4ti	mM	NaN	NaN	NaN	1e-06	1000	C00059	
Michaelis constant	M_so4_e	R_EX_so4_e	mM	NaN	NaN	NaN	1e-06	1000	C00059	R00197
Michaelis constant	M_succ_c	R_SUCCt2r	mM	NaN	NaN	NaN	1e-06	1000	C00042	
Michaelis constant	M_succ_c	R_ICL	mM	0.3974	0.40406021	0.074285357	1e-06	1000	C00042	R00479
Michaelis constant	M_succ_c	R_SUCCtm	mM	4.2214286	4.2921775	0.78910501	1e-06	1000	C00042	R00405
Michaelis constant	M_succ_c	R_SUCFUMtm	mM	NaN	NaN	NaN	1e-06	1000	C00042	
Michaelis constant	M_succ_e	R_SUCCt2r	mM	NaN	NaN	NaN	1e-06	1000	C00042	
Michaelis constant	M_succ_e	R_EX_succ_e	mM	NaN	NaN	NaN	1e-06	1000	C00042	R00197
Michaelis constant	M_succ_m	R_SUCOAACTrm	mM	NaN	NaN	NaN	1e-06	1000	C00042	
Michaelis constant	M_succ_m	R_SUCCtm	mM	NaN	NaN	NaN	1e-06	1000	C00042	R00405
Michaelis constant	M_succ_m	R_SUCFUMtm	mM	NaN	NaN	NaN	1e-06	1000	C00042	
Michaelis constant	M_succ_m	R_SUCOAS1m	mM	NaN	NaN	NaN	1e-06	1000	C00042	R00405
Michaelis constant	M_succ_m	R_SUCD2_u6m	mM	NaN	NaN	NaN	1e-06	1000	C00042	
Michaelis constant	M_succoa_m	R_SUCOAACTrm	mM	NaN	NaN	NaN	1e-06	1000	C00091	
Michaelis constant	M_succoa_m	R_SUCCtm	mM	0.029033333	0.029519916	0.0054271554	NaN	NaN	C00091	R00405
Michaelis constant	M_succoa_m	R_AKGDam	mM	0.25	0.25418987	0.046732107	1e-06	1000	C00091	R01197
Michaelis constant	M_succoa_m	R_SUCOAS1m	mM	NaN	NaN	NaN	1e-06	1000	C00091	R00405
Michaelis constant	M_thf_c	R_dtmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00101	
Michaelis constant	M_thf_c	R_GHMT2r	mM	0.60056667	0.61063184	0.11226298	1e-06	1000	C00101	R00945
Michaelis constant	M_thf_c	R_ampSYN	mM	NaN	NaN	NaN	1e-06	1000	C00101	
Michaelis constant	M_thf_c	R_FTHFL	mM	0.5765	0.58616183	0.10776424	1e-06	1000	C00101	R00943
Michaelis constant	M_thf_c	R_aicarSYN	mM	NaN	NaN	NaN	1e-06	1000	C00101	
Michaelis constant	M_thf_c	R_gmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00101	R01231
Michaelis constant	M_thf_c	R_METS	mM	NaN	NaN	NaN	1e-06	1000	C00101	R00946
Michaelis constant	M_thr_L_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00188	
Michaelis constant	M_thr_L_c	R_THRS	mM	NaN	NaN	NaN	1e-06	1000	C00188	R01466
Michaelis constant	M_thr_L_c	R_THRA	mM	55	55.921771	10.281064	1e-06	1000	C00188	R00751
Michaelis constant	M_thr_L_c	R_THRt2m	mM	NaN	NaN	NaN	1e-06	1000	C00188	
Michaelis constant	M_thr_L_m	R_THRD_Lm	mM	NaN	NaN	NaN	1e-06	1000	C00188	
Michaelis constant	M_thr_L_m	R_THRt2m	mM	NaN	NaN	NaN	1e-06	1000	C00188	
Michaelis constant	M_tre6p_c	R_TRE6PP	mM	1.1253444	1.1442046	0.21035887	1e-06	1000	C00689	R02778
Michaelis constant	M_tre6p_c	R_TRE6PS	mM	NaN	NaN	NaN	1e-06	1000	C00689	
Michaelis constant	M_tre_c	R_TREH	mM	NaN	NaN	NaN	1e-06	1000	C01083	
Michaelis constant	M_tre_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C01083	
Michaelis constant	M_tre_c	R_TRE6PP	mM	NaN	NaN	NaN	1e-06	1000	C01083	R02778
Michaelis constant	M_tre_c	R_TREt2	mM	NaN	NaN	NaN	1e-06	1000	C01083	
Michaelis constant	M_tre_e	R_TREt2	mM	NaN	NaN	NaN	1e-06	1000	C01083	
Michaelis constant	M_tre_e	R_EX_tre_e	mM	NaN	NaN	NaN	1e-06	1000	C01083	R00197
Michaelis constant	M_triglyc_SC_c	R_triglycSYN	mM	NaN	NaN	NaN	1e-06	1000	C00422	
Michaelis constant	M_trp_L_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00078	
Michaelis constant	M_trp_L_c	R_TRPS1	mM	NaN	NaN	NaN	1e-06	1000	C00078	
Michaelis constant	M_tyr_L_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00082	
Michaelis constant	M_tyr_L_c	R_TYRTApyr	mM	29.7135	30.211482	5.5542978	1e-06	1000	C00082	R00734
Michaelis constant	M_tyr_L_c	R_TYRTA	mM	NaN	NaN	NaN	1e-06	1000	C00082	R00734
Michaelis constant	M_udp_c	R_13GS	mM	NaN	NaN	NaN	1e-06	1000	C00015	R03118
Michaelis constant	M_udp_c	R_UMPK	mM	NaN	NaN	NaN	1e-06	1000	C00015	R00158
Michaelis constant	M_udp_c	R_GLCS2	mM	NaN	NaN	NaN	1e-06	1000	C00015	
Michaelis constant	M_udp_c	R_NDPK2	mM	0.1875	0.1906424	0.03504908	1e-06	1000	C00015	R00156
Michaelis constant	M_udp_c	R_TRE6PS	mM	NaN	NaN	NaN	1e-06	1000	C00015	
Michaelis constant	M_udpg_c	R_13GS	mM	1.6092857	1.6362565	0.30082125	1e-06	1000	C00029	R03118
Michaelis constant	M_udpg_c	R_GLCS2	mM	NaN	NaN	NaN	1e-06	1000	C00029	
Michaelis constant	M_udpg_c	R_TRE6PS	mM	NaN	NaN	NaN	1e-06	1000	C00029	
Michaelis constant	M_udpg_c	R_GALU	mM	0.14344444	0.1458485	0.026813845	1e-06	1000	C00029	R00289
Michaelis constant	M_ump_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00105	
Michaelis constant	M_ump_c	R_cmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00105	
Michaelis constant	M_ump_c	R_umpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00105	
Michaelis constant	M_ump_c	R_UMPK	mM	0.57360741	0.58322076	0.10722353	1e-06	1000	C00105	R00158
Michaelis constant	M_utp_c	R_NDPK2	mM	7.4033333	7.5274092	1.3838935	1e-06	1000	C00075	R00156
Michaelis constant	M_utp_c	R_GALU	mM	0.15895455	0.16161854	0.029713123	1e-06	1000	C00075	R00289
Michaelis constant	M_val_L_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00183	
Michaelis constant	M_val_L_c	R_VALTA	mM	13.615714	13.843906	2.5451641	1e-06	1000	C00183	R01214
Michaelis constant	M_xu5p_D_c	R_TKT1	mM	0.12915625	0.13132084	0.024142975	1e-06	1000	C00231	R01641
Michaelis constant	M_xu5p_D_c	R_TKT2	mM	0.12915625	0.13132084	0.024142975	1e-06	1000	C00231	R01067
Michaelis constant	M_xu5p_D_c	R_RPE	mM	NaN	NaN	NaN	1e-06	1000	C00231	R01529
Michaelis constant	M_zymst_c	R_ergstSYN	mM	NaN	NaN	NaN	1e-06	1000	C05437	
Michaelis constant	M_zymst_c	R_zymstSYN	mM	NaN	NaN	NaN	1e-06	1000	C05437	
concentration	M_10fthf_c		mM	NaN	NaN	NaN	1e-06	1000	C00234	
concentration	M_13BDglcn_c		mM	NaN	NaN	NaN	1e-06	1000	C00965	
concentration	M_13dpg_c		mM	NaN	NaN	NaN	1e-06	1000	C00236	
concentration	M_1pyr5c_c		mM	NaN	NaN	NaN	1e-06	1000	C03912	
concentration	M_23dhmb_m		mM	NaN	NaN	NaN	1e-06	1000	C04272	
concentration	M_23dhmp_m		mM	NaN	NaN	NaN	1e-06	1000	C06007	
concentration	M_2ahbut_m		mM	NaN	NaN	NaN	1e-06	1000	C06006	
concentration	M_2cpr5p_c		mM	NaN	NaN	NaN	1e-06	1000	C01302	
concentration	M_2dda7p_c		mM	NaN	NaN	NaN	1e-06	1000	C04691	
concentration	M_2ippm_c		mM	NaN	NaN	NaN	1e-06	1000	C02631	
concentration	M_2obut_c		mM	NaN	NaN	NaN	1e-06	1000	C00109	
concentration	M_2obut_m		mM	NaN	NaN	NaN	1e-06	1000	C00109	
concentration	M_2oxoadp_c		mM	NaN	NaN	NaN	1e-06	1000	C00322	
concentration	M_2oxoadp_m		mM	NaN	NaN	NaN	1e-06	1000	C00322	
concentration	M_2pg_c		mM	NaN	NaN	NaN	1e-06	1000	C00631	
concentration	M_34hpp_c		mM	NaN	NaN	NaN	1e-06	1000	C01179	
concentration	M_3c2hmp_c		mM	NaN	NaN	NaN	1e-06	1000	C04411	
concentration	M_3c3hmp_c		mM	NaN	NaN	NaN	1e-06	1000	C02504	
concentration	M_3c4mop_c		mM	NaN	NaN	NaN	1e-06	1000	C04236	
concentration	M_3dhq_c		mM	NaN	NaN	NaN	1e-06	1000	C00944	
concentration	M_3dhsk_c		mM	NaN	NaN	NaN	1e-06	1000	C02637	
concentration	M_3ig3p_c		mM	NaN	NaN	NaN	1e-06	1000	C03506	
concentration	M_3mob_c		mM	NaN	NaN	NaN	1e-06	1000	C00141	
concentration	M_3mob_m		mM	NaN	NaN	NaN	1e-06	1000	C00141	
concentration	M_3mop_c		mM	NaN	NaN	NaN	1e-06	1000	C00671	
concentration	M_3mop_m		mM	NaN	NaN	NaN	1e-06	1000	C00671	
concentration	M_3pg_c		mM	NaN	NaN	NaN	1e-06	1000	C00197	
concentration	M_3php_c		mM	NaN	NaN	NaN	1e-06	1000	C03232	
concentration	M_3psme_c		mM	NaN	NaN	NaN	1e-06	1000	C01269	
concentration	M_4mop_c		mM	NaN	NaN	NaN	1e-06	1000	C00233	
concentration	M_4pasp_c		mM	NaN	NaN	NaN	1e-06	1000	C03082	
concentration	M_5mthf_c		mM	NaN	NaN	NaN	1e-06	1000	C00440	
concentration	M_6pgc_c		mM	NaN	NaN	NaN	1e-06	1000	C00345	
concentration	M_6pgl_c		mM	NaN	NaN	NaN	1e-06	1000	C01236	
concentration	M_L2aadp6sa_c		mM	NaN	NaN	NaN	1e-06	1000	C04076	
concentration	M_L2aadp_c		mM	NaN	NaN	NaN	1e-06	1000	C00956	
concentration	M_ac_c		mM	NaN	NaN	NaN	1e-06	1000	C00033	
concentration	M_ac_e		mM	NaN	NaN	NaN	1e-06	1000	C00033	
concentration	M_ac_m		mM	NaN	NaN	NaN	1e-06	1000	C00033	
concentration	M_acald_c		mM	NaN	NaN	NaN	1e-06	1000	C00084	
concentration	M_acald_e		mM	NaN	NaN	NaN	1e-06	1000	C00084	
concentration	M_acald_m		mM	NaN	NaN	NaN	1e-06	1000	C00084	
concentration	M_accoa_c		mM	NaN	NaN	NaN	1e-06	1000	C00024	
concentration	M_accoa_m		mM	NaN	NaN	NaN	1e-06	1000	C00024	
concentration	M_acg5p_m		mM	NaN	NaN	NaN	1e-06	1000	C04133	
concentration	M_acg5sa_m		mM	NaN	NaN	NaN	1e-06	1000	C01250	
concentration	M_acglu_m		mM	NaN	NaN	NaN	1e-06	1000	C00624	
concentration	M_achms_c		mM	NaN	NaN	NaN	1e-06	1000	C01077	
concentration	M_acorn_m		mM	NaN	NaN	NaN	1e-06	1000	C00437	
concentration	M_adp_c		mM	NaN	NaN	NaN	1e-06	1000	C00008	
concentration	M_adp_m		mM	NaN	NaN	NaN	1e-06	1000	C00008	
concentration	M_aicar_c		mM	NaN	NaN	NaN	1e-06	1000	C04677	
concentration	M_akg_c		mM	NaN	NaN	NaN	1e-06	1000	C00026	
concentration	M_akg_m		mM	NaN	NaN	NaN	1e-06	1000	C00026	
concentration	M_ala_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00041	
concentration	M_ala_L_m		mM	NaN	NaN	NaN	1e-06	1000	C00041	
concentration	M_alac_S_m		mM	NaN	NaN	NaN	1e-06	1000	C00900	
concentration	M_amp_c		mM	NaN	NaN	NaN	1e-06	1000	C00020	
concentration	M_amp_m		mM	NaN	NaN	NaN	1e-06	1000	C00020	
concentration	M_anth_c		mM	NaN	NaN	NaN	1e-06	1000	C00108	
concentration	M_aps_c		mM	NaN	NaN	NaN	1e-06	1000	C00224	
concentration	M_arg_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00062	
concentration	M_argsuc_c		mM	NaN	NaN	NaN	1e-06	1000	C03406	
concentration	M_asn_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00152	
concentration	M_asp_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00049	
concentration	M_asp_L_m		mM	NaN	NaN	NaN	1e-06	1000	C00049	
concentration	M_aspsa_c		mM	NaN	NaN	NaN	1e-06	1000	C00441	
concentration	M_atp_c		mM	NaN	NaN	NaN	1e-06	1000	C00002	
concentration	M_atp_m		mM	NaN	NaN	NaN	1e-06	1000	C00002	
concentration	M_b124tc_m		mM	NaN	NaN	NaN	1e-06	1000	C04002	
concentration	M_cbp_c		mM	NaN	NaN	NaN	1e-06	1000	C00169	
concentration	M_chor_c		mM	NaN	NaN	NaN	1e-06	1000	C00251	
concentration	M_cit_c		mM	NaN	NaN	NaN	1e-06	1000	C00158	
concentration	M_cit_m		mM	NaN	NaN	NaN	1e-06	1000	C00158	
concentration	M_citr_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00327	
concentration	M_cmp_c		mM	NaN	NaN	NaN	1e-06	1000	C00055	
concentration	M_co2_c		mM	NaN	NaN	NaN	1e-06	1000	C00011	
concentration	M_co2_e		mM	NaN	NaN	NaN	1e-06	1000	C00011	
concentration	M_co2_m		mM	NaN	NaN	NaN	1e-06	1000	C00011	
concentration	M_coa_c		mM	NaN	NaN	NaN	1e-06	1000	C00010	
concentration	M_coa_m		mM	NaN	NaN	NaN	1e-06	1000	C00010	
concentration	M_cys_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00097	
concentration	M_cyst_L_c		mM	NaN	NaN	NaN	1e-06	1000	C02291	
concentration	M_damp_c		mM	NaN	NaN	NaN	1e-06	1000	C00360	
concentration	M_dcmp_c		mM	NaN	NaN	NaN	1e-06	1000	C00239	
concentration	M_dgmp_c		mM	NaN	NaN	NaN	1e-06	1000	C00362	
concentration	M_dhap_c		mM	NaN	NaN	NaN	1e-06	1000	C00111	
concentration	M_dtmp_c		mM	NaN	NaN	NaN	1e-06	1000	C00364	
concentration	M_e4p_c		mM	NaN	NaN	NaN	1e-06	1000	C00279	
concentration	M_eig3p_c		mM	NaN	NaN	NaN	1e-06	1000	C04666	
concentration	M_ergst_c		mM	NaN	NaN	NaN	1e-06	1000	C01694	
concentration	M_etoh_c		mM	NaN	NaN	NaN	1e-06	1000	C00469	
concentration	M_etoh_e		mM	NaN	NaN	NaN	1e-06	1000	C00469	
concentration	M_etoh_m		mM	NaN	NaN	NaN	1e-06	1000	C00469	
concentration	M_f6p_c		mM	NaN	NaN	NaN	1e-06	1000	C00085	
concentration	M_fdp_c		mM	NaN	NaN	NaN	1e-06	1000	C00354	
concentration	M_ficytc_m		mM	NaN	NaN	NaN	1e-06	1000	C00125	
concentration	M_focytc_m		mM	NaN	NaN	NaN	1e-06	1000	C00126	
concentration	M_for_c		mM	NaN	NaN	NaN	1e-06	1000	C00058	
concentration	M_fum_c		mM	NaN	NaN	NaN	1e-06	1000	C00122	
concentration	M_fum_m		mM	NaN	NaN	NaN	1e-06	1000	C00122	
concentration	M_g1p_c		mM	NaN	NaN	NaN	1e-06	1000	C00103	
concentration	M_g3p_c		mM	NaN	NaN	NaN	1e-06	1000	C00118	
concentration	M_g6p_c		mM	NaN	NaN	NaN	1e-06	1000	C00668	
concentration	M_glc_D_c		mM	NaN	NaN	NaN	1e-06	1000	C00031	
concentration	M_glc_D_e		mM	NaN	NaN	NaN	1e-06	1000	C00031	
concentration	M_gln_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00064	
concentration	M_gln_L_m		mM	NaN	NaN	NaN	1e-06	1000	C00064	
concentration	M_glu5p_c		mM	NaN	NaN	NaN	1e-06	1000	C03287	
concentration	M_glu5sa_c		mM	NaN	NaN	NaN	1e-06	1000	C01165	
concentration	M_glu_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00025	
concentration	M_glu_L_m		mM	NaN	NaN	NaN	1e-06	1000	C00025	
concentration	M_glx_c		mM	NaN	NaN	NaN	1e-06	1000	C00048	
concentration	M_glx_m		mM	NaN	NaN	NaN	1e-06	1000	C00048	
concentration	M_gly_c		mM	NaN	NaN	NaN	1e-06	1000	C00037	
concentration	M_gly_m		mM	NaN	NaN	NaN	1e-06	1000	C00037	
concentration	M_glyc3p_c		mM	NaN	NaN	NaN	1e-06	1000	C00093	
concentration	M_glyc_c		mM	NaN	NaN	NaN	1e-06	1000	C00116	
concentration	M_glyc_e		mM	NaN	NaN	NaN	1e-06	1000	C00116	
concentration	M_glycogen_c		mM	NaN	NaN	NaN	1e-06	1000	C00182	
concentration	M_gmp_c		mM	NaN	NaN	NaN	1e-06	1000	C00144	
concentration	M_h2o_c		mM	NaN	NaN	NaN	1e-06	1000	C00001	
concentration	M_h2o_e		mM	NaN	NaN	NaN	1e-06	1000	C00001	
concentration	M_h2o_m		mM	NaN	NaN	NaN	1e-06	1000	C00001	
concentration	M_h2s_c		mM	NaN	NaN	NaN	1e-06	1000	C00283	
concentration	M_h2s_e		mM	NaN	NaN	NaN	1e-06	1000	C00283	
concentration	M_h_c		mM	NaN	NaN	NaN	1e-06	1000	C00080	
concentration	M_h_e		mM	NaN	NaN	NaN	1e-06	1000	C00080	
concentration	M_h_m		mM	NaN	NaN	NaN	1e-06	1000	C00080	
concentration	M_hcit_c		mM	NaN	NaN	NaN	1e-06	1000	C01251	
concentration	M_hcit_m		mM	NaN	NaN	NaN	1e-06	1000	C01251	
concentration	M_hco3_c		mM	NaN	NaN	NaN	1e-06	1000	C00288	
concentration	M_hco3_m		mM	NaN	NaN	NaN	1e-06	1000	C00288	
concentration	M_hcys_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00155	
concentration	M_hcyt_c		mM	NaN	NaN	NaN	1e-06	1000	C00080	
concentration	M_hicit_m		mM	NaN	NaN	NaN	1e-06	1000	C05662	
concentration	M_his_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00135	
concentration	M_hisp_c		mM	NaN	NaN	NaN	1e-06	1000	C01100	
concentration	M_histd_c		mM	NaN	NaN	NaN	1e-06	1000	C00860	
concentration	M_hom_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00263	
concentration	M_icit_c		mM	NaN	NaN	NaN	1e-06	1000	C00311	
concentration	M_icit_m		mM	NaN	NaN	NaN	1e-06	1000	C00311	
concentration	M_ile_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00407	
concentration	M_imacp_c		mM	NaN	NaN	NaN	1e-06	1000	C01267	
concentration	M_leu_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00123	
concentration	M_lys_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00047	
concentration	M_mal_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00149	
concentration	M_mal_L_m		mM	NaN	NaN	NaN	1e-06	1000	C00149	
concentration	M_mannan_c		mM	NaN	NaN	NaN	1e-06	1000	C00464	
concentration	M_met_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00073	
concentration	M_methf_c		mM	NaN	NaN	NaN	1e-06	1000	C00445	
concentration	M_mlthf_c		mM	NaN	NaN	NaN	1e-06	1000	C00143	
concentration	M_nad_c		mM	NaN	NaN	NaN	1e-06	1000	C00003	
concentration	M_nad_m		mM	NaN	NaN	NaN	1e-06	1000	C00003	
concentration	M_nadh_c		mM	NaN	NaN	NaN	1e-06	1000	C00004	
concentration	M_nadh_m		mM	NaN	NaN	NaN	1e-06	1000	C00004	
concentration	M_nadp_c		mM	NaN	NaN	NaN	1e-06	1000	C00006	
concentration	M_nadp_m		mM	NaN	NaN	NaN	1e-06	1000	C00006	
concentration	M_nadph_c		mM	NaN	NaN	NaN	1e-06	1000	C00005	
concentration	M_nadph_m		mM	NaN	NaN	NaN	1e-06	1000	C00005	
concentration	M_nh4_c		mM	NaN	NaN	NaN	1e-06	1000	C00014	
concentration	M_nh4_e		mM	NaN	NaN	NaN	1e-06	1000	C00014	
concentration	M_nh4_m		mM	NaN	NaN	NaN	1e-06	1000	C00014	
concentration	M_o2_c		mM	NaN	NaN	NaN	1e-06	1000	C00007	
concentration	M_o2_e		mM	NaN	NaN	NaN	1e-06	1000	C00007	
concentration	M_o2_m		mM	NaN	NaN	NaN	1e-06	1000	C00007	
concentration	M_oaa_c		mM	NaN	NaN	NaN	1e-06	1000	C00036	
concentration	M_oaa_m		mM	NaN	NaN	NaN	1e-06	1000	C00036	
concentration	M_orn_c		mM	NaN	NaN	NaN	1e-06	1000	C00077	
concentration	M_orn_m		mM	NaN	NaN	NaN	1e-06	1000	C00077	
concentration	M_oxag_m		mM	NaN	NaN	NaN	1e-06	1000	C05533	
concentration	M_pa_SC_c		mM	NaN	NaN	NaN	1e-06	1000	C00416	
concentration	M_pap_c		mM	NaN	NaN	NaN	1e-06	1000	C00054	
concentration	M_paps_c		mM	NaN	NaN	NaN	1e-06	1000	C00053	
concentration	M_pc_SC_c		mM	NaN	NaN	NaN	1e-06	1000	C00157	
concentration	M_pe_SC_c		mM	NaN	NaN	NaN	1e-06	1000	C00350	
concentration	M_pep_c		mM	NaN	NaN	NaN	1e-06	1000	C00074	
concentration	M_phe_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00079	
concentration	M_phom_c		mM	NaN	NaN	NaN	1e-06	1000	C01102	
concentration	M_phpyr_c		mM	NaN	NaN	NaN	1e-06	1000	C00166	
concentration	M_pi_c		mM	NaN	NaN	NaN	1e-06	1000	C00009	
concentration	M_pi_e		mM	NaN	NaN	NaN	1e-06	1000	C00009	
concentration	M_pi_m		mM	NaN	NaN	NaN	1e-06	1000	C00009	
concentration	M_pphn_c		mM	NaN	NaN	NaN	1e-06	1000	C00254	
concentration	M_ppi_c		mM	NaN	NaN	NaN	1e-06	1000	C00013	
concentration	M_ppi_m		mM	NaN	NaN	NaN	1e-06	1000	C00013	
concentration	M_pran_c		mM	NaN	NaN	NaN	1e-06	1000	C04302	
concentration	M_prbamp_c		mM	NaN	NaN	NaN	1e-06	1000	C02741	
concentration	M_prbatp_c		mM	NaN	NaN	NaN	1e-06	1000	C02739	
concentration	M_prfp_c		mM	NaN	NaN	NaN	1e-06	1000	C04896	
concentration	M_prlp_c		mM	NaN	NaN	NaN	1e-06	1000	C04916	
concentration	M_pro_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00148	
concentration	M_prpp_c		mM	NaN	NaN	NaN	1e-06	1000	C00119	
concentration	M_ps_SC_c		mM	NaN	NaN	NaN	1e-06	1000	C02737	
concentration	M_pser_L_c		mM	NaN	NaN	NaN	1e-06	1000	C01005	
concentration	M_ptd1ino_SC_c		mM	NaN	NaN	NaN	1e-06	1000	C01194	
concentration	M_pyr_c		mM	NaN	NaN	NaN	1e-06	1000	C00022	
concentration	M_pyr_e		mM	NaN	NaN	NaN	1e-06	1000	C00022	
concentration	M_pyr_m		mM	NaN	NaN	NaN	1e-06	1000	C00022	
concentration	M_q6_m		mM	NaN	NaN	NaN	1e-06	1000	C17568	
concentration	M_q6h2_m		mM	NaN	NaN	NaN	1e-06	1000	C00390	
concentration	M_r5p_c		mM	NaN	NaN	NaN	1e-06	1000	C00117	
concentration	M_ru5p_D_c		mM	NaN	NaN	NaN	1e-06	1000	C00199	
concentration	M_s17bp_c		mM	NaN	NaN	NaN	1e-06	1000	C00447	
concentration	M_s7p_c		mM	NaN	NaN	NaN	1e-06	1000	C05382	
concentration	M_saccrp_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00449	
concentration	M_ser_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00065	
concentration	M_skm5p_c		mM	NaN	NaN	NaN	1e-06	1000	C03175	
concentration	M_skm_c		mM	NaN	NaN	NaN	1e-06	1000	C00493	
concentration	M_so3_c		mM	NaN	NaN	NaN	1e-06	1000	C11481	
concentration	M_so4_c		mM	NaN	NaN	NaN	1e-06	1000	C00059	
concentration	M_so4_e		mM	NaN	NaN	NaN	1e-06	1000	C00059	
concentration	M_succ_c		mM	NaN	NaN	NaN	1e-06	1000	C00042	
concentration	M_succ_e		mM	NaN	NaN	NaN	1e-06	1000	C00042	
concentration	M_succ_m		mM	NaN	NaN	NaN	1e-06	1000	C00042	
concentration	M_succoa_m		mM	NaN	NaN	NaN	1e-06	1000	C00091	
concentration	M_thf_c		mM	NaN	NaN	NaN	1e-06	1000	C00101	
concentration	M_thr_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00188	
concentration	M_thr_L_m		mM	NaN	NaN	NaN	1e-06	1000	C00188	
concentration	M_tre6p_c		mM	NaN	NaN	NaN	1e-06	1000	C00689	
concentration	M_tre_c		mM	NaN	NaN	NaN	1e-06	1000	C01083	
concentration	M_tre_e		mM	NaN	NaN	NaN	1e-06	1000	C01083	
concentration	M_triglyc_SC_c		mM	NaN	NaN	NaN	1e-06	1000	C00422	
concentration	M_trp_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00078	
concentration	M_tyr_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00082	
concentration	M_udp_c		mM	NaN	NaN	NaN	1e-06	1000	C00015	
concentration	M_udpg_c		mM	NaN	NaN	NaN	1e-06	1000	C00029	
concentration	M_ump_c		mM	NaN	NaN	NaN	1e-06	1000	C00105	
concentration	M_utp_c		mM	NaN	NaN	NaN	1e-06	1000	C00075	
concentration	M_val_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00183	
concentration	M_xu5p_D_c		mM	NaN	NaN	NaN	1e-06	1000	C00231	
concentration	M_zymst_c		mM	NaN	NaN	NaN	1e-06	1000	C05437	
concentration of enzyme		R_EX_etoh_e	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_GLYCt	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_dtmpSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_TREH	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_EX_pi_e	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_ADSK	mM	NaN	NaN	NaN	1e-06	0.5		R00509
concentration of enzyme		R_PRMICIi	mM	NaN	NaN	NaN	1e-06	0.5		R04640
concentration of enzyme		R_ALDD2x	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ALDD2y	mM	NaN	NaN	NaN	1e-06	0.5		R00711
